Date,Open,High,Low,Close,Volume,daily_return,log_return,vol_20d,cluster_regime,vol_z
2020-09-17,11539.400390625,11587.2001953125,11498.5,11516.099609375,0,-0.0076220272911209,-0.0076512233913988,0.1404149283650982,0.0,0.00040270267717899426
2020-09-18,11584.099609375,11584.099609375,11446.099609375,11504.9501953125,764200,-0.0009681588767627,-0.0009686278452831,0.1395940974936625,0.0,-0.009558839249895559
2020-09-21,11503.7998046875,11535.25,11218.5,11250.5498046875,602900,-0.0221122548386738,-0.0223603955336918,0.1582824527189218,0.0,0.2172416389032553
2020-09-22,11301.75,11302.2001953125,11084.650390625,11153.650390625,672200,-0.0086128603263573,-0.0086501653643637,0.1604865802745262,0.0,0.24399076569885195
2020-09-23,11258.75,11259.5498046875,11024.400390625,11131.849609375,714900,-0.0019545871070447,-0.0019564998051874,0.1575874590180663,0.0,0.20880724744571244
2020-09-24,11011.0,11015.2998046875,10790.2001953125,10805.5498046875,706100,-0.0293122720965164,-0.0297504608662972,0.1856038539312013,0.0,0.5488121160303074
2020-09-25,10910.400390625,11072.599609375,10854.849609375,11050.25,559600,0.0226457884823545,0.0223931791940379,0.2037340087154075,1.0,0.7688383154729901
2020-09-28,11140.849609375,11239.349609375,11099.849609375,11227.5498046875,472800,0.0160448681873712,0.0159175097829387,0.199521339640715,1.0,0.7177136793600228
2020-09-29,11288.599609375,11305.400390625,11181.0,11222.400390625,498300,-0.0004586409458945,-0.0004587461538228,0.1973131610258839,1.0,0.6909153892133142
2020-09-30,11244.4501953125,11295.400390625,11184.5498046875,11247.5498046875,499300,0.0022410013176423,0.0022384940193966,0.196144855092531,1.0,0.6767369159811989
2020-10-01,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,447700,0.0150610927327836,0.0149488005669281,0.2044303999958028,1.0,0.7772896678510667
2020-10-05,11487.7998046875,11578.0498046875,11452.2998046875,11503.349609375,530600,0.0075676439490797,0.0075391529809943,0.1966117476938992,1.0,0.6824030895935964
2020-10-06,11603.4501953125,11680.2998046875,11564.2998046875,11662.400390625,561400,0.0138264754746197,0.013731761801546,0.2019502110886045,1.0,0.747190281185812
2020-10-07,11679.25,11763.0498046875,11629.349609375,11738.849609375,513400,0.0065551872847253,0.0065337954785306,0.2019645943550831,1.0,0.7473648354296408
2020-10-08,11835.400390625,11905.7001953125,11791.150390625,11834.599609375,608800,0.0081566766068399,0.0081235907124039,0.2021183443171727,1.0,0.7492307334446155
2020-10-09,11852.0498046875,11938.599609375,11805.2001953125,11914.2001953125,611100,0.0067260903253916,0.0067035711010205,0.1972910286990091,1.0,0.690646792953379
2020-10-12,11973.5498046875,12022.0498046875,11867.2001953125,11930.9501953125,522600,0.0014058853909966,0.0014048980594053,0.1972877367573363,1.0,0.6906068421959985
2020-10-13,11934.650390625,11988.2001953125,11888.900390625,11934.5,458300,0.0002975290843887,0.0002974848313881,0.1968020822604631,1.0,0.6847129756261257
2020-10-14,11917.400390625,11997.2001953125,11822.150390625,11971.0498046875,569200,0.0030625333853533,0.0030578533826602,0.1959583144104085,1.0,0.6744730722458652
2020-10-15,12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,608900,-0.0242836008583533,-0.0245833094439902,0.2160509197408456,1.0,0.9183154244142566
2020-10-16,11727.400390625,11789.75,11667.849609375,11762.4501953125,555800,0.007028949362235,0.0070043614485633,0.215135474385227,1.0,0.9072056481993467
2020-10-19,11879.2001953125,11898.25,11820.400390625,11873.0498046875,541400,0.0094027696218492,0.0093588387501093,0.2169605160354853,1.0,0.9293542168635669
2020-10-20,11861.0,11949.25,11837.25,11896.7998046875,453600,0.0020003285078973,0.0019983305148122,0.1976928356889955,1.0,0.6955230924648002
2020-10-21,11958.5498046875,12018.650390625,11775.75,11937.650390625,623700,0.0034337457642519,0.0034278639199247,0.1930140552567059,1.0,0.63874176385528
2020-10-22,11890.0,11939.5498046875,11823.4501953125,11896.4501953125,544900,-0.0034512817819539,-0.0034572511936285,0.1936385927723588,1.0,0.6463211043305299
2020-10-23,11957.900390625,11974.5498046875,11908.75,11930.349609375,502300,0.0028495402835257,0.002845488039808,0.1492905877651995,0.0,0.1081170398461714
2020-10-26,11937.400390625,11942.849609375,11711.7001953125,11767.75,519800,-0.0136290733045432,-0.0137228017193982,0.1483674953298965,0.0,0.09691445924542874
2020-10-27,11807.099609375,11899.0498046875,11723.0,11889.400390625,616300,0.0103376083469652,0.0102845406889033,0.1431932101721342,0.0,0.03411972243011583
2020-10-28,11922.599609375,11929.400390625,11684.849609375,11729.599609375,704000,-0.0134406089457635,-0.0135317515260312,0.1543045032802786,0.0,0.16896554269903083
2020-10-29,11633.2998046875,11744.150390625,11606.4501953125,11670.7998046875,555000,-0.0050129421843609,-0.0050255491286022,0.1564265984519982,0.0,0.19471913063286786
2020-10-30,11678.4501953125,11748.9501953125,11535.4501953125,11642.400390625,553700,-0.0024333734223676,-0.0024363388871728,0.1491155960716924,0.0,0.10599335377097326
2020-11-02,11697.349609375,11725.650390625,11557.400390625,11669.150390625,568400,0.0022976361491175,0.0022950006194009,0.1472047149074315,0.0,0.0828030431992624
2020-11-03,11734.4501953125,11836.2001953125,11723.2998046875,11813.5,674300,0.0123701901631991,0.0122943045330826,0.1455985855734804,1.0,0.06331117799629578
2020-11-04,11783.349609375,11929.650390625,11756.400390625,11908.5,667300,0.008041647267956,0.0080094855297475,0.1464819248771991,0.0,0.07403131757198671
2020-11-05,12062.400390625,12131.099609375,12027.599609375,12120.2998046875,632500,0.0177855989156905,0.0176292858444438,0.156406327764206,1.0,0.19447312708529238
2020-11-06,12156.650390625,12280.400390625,12131.849609375,12263.5498046875,576800,0.0118190145712895,0.0117497155151759,0.1597543095372968,1.0,0.23510398292212512
2020-11-09,12399.400390625,12474.0498046875,12367.349609375,12461.0498046875,553400,0.0161046355374614,0.0159763315871394,0.1678727088249184,1.0,0.3336282681295318
2020-11-10,12556.400390625,12643.900390625,12475.25,12631.099609375,847500,0.0136465071043638,0.0135542320664769,0.1724408550759869,1.0,0.389066948608781
2020-11-11,12680.599609375,12769.75,12571.099609375,12749.150390625,880500,0.0093460415087203,0.0093026374903675,0.1739652080630389,1.0,0.40756638219565416
2020-11-12,12702.150390625,12741.150390625,12624.849609375,12690.7998046875,622000,-0.0045768215253314,-0.0045873272404132,0.1435001016670319,0.0,0.037844134607911625
2020-11-13,12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,513900,0.0022969703307613,0.0022943363271255,0.1432305408284855,0.0,0.03457276447732595
2020-11-17,12932.5,12934.0498046875,12797.099609375,12874.2001953125,707700,0.0121266198083733,0.0120536814263418,0.1448992242535534,1.0,0.054823781441093365
2020-11-18,12860.099609375,12948.849609375,12819.349609375,12938.25,731300,0.0049750511655721,0.0049627164920273,0.1447251094264798,0.0,0.05271073695120304
2020-11-19,12839.5,12963.0,12745.75,12771.7001953125,768800,-0.0128726686134137,-0.0129562393724881,0.1570397905635852,0.0,0.20216078413481442
2020-11-20,12813.400390625,12892.4501953125,12730.25,12859.0498046875,664000,0.0068393094137191,0.0068160274319264,0.1553349958761033,1.0,0.18147152359725535
2020-11-23,12960.2998046875,12968.849609375,12825.7001953125,12926.4501953125,633100,0.005241475198302,0.0052277864790618,0.1553526287549118,1.0,0.18168551489273205
2020-11-24,13002.599609375,13079.099609375,12978.0,13055.150390625,571900,0.0099563448098976,0.0099071069585315,0.1416159210163881,0.0,0.014977859468013655
2020-11-25,13130.0,13145.849609375,12833.650390625,12858.400390625,679000,-0.0150706804680923,-0.0151853972050902,0.1574407685643188,0.0,0.2070270230948037
2020-11-26,12906.4501953125,13018.0,12790.400390625,12987.0,549800,0.0100012136399767,0.0099515324761854,0.1444523221705407,0.0,0.049400211260988626
2020-11-27,13012.0498046875,13035.2998046875,12914.2998046875,12968.9501953125,1162400,-0.0013898363507738,-0.0013908030691388,0.1416244012539553,0.0,0.015080774995459243
2020-12-01,13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,583600,0.0108026946873185,0.0107447624239941,0.1398246472060138,0.0,-0.006760905222578088
2020-12-02,13121.400390625,13128.5,12983.5498046875,13113.75,717700,0.0003585458429504,0.0003584815807498,0.1406592864233974,0.0,0.003368213755860069
2020-12-03,13215.2998046875,13216.599609375,13107.900390625,13133.900390625,713700,0.00153658492994,0.0015354055912646,0.1392848457412269,0.0,-0.013311895336248923
2020-12-04,13177.400390625,13280.0498046875,13152.849609375,13258.5498046875,640500,0.0094906623588735,0.0094459089596483,0.1397483226036646,0.0,-0.007687174875471569
2020-12-07,13264.849609375,13366.650390625,13241.9501953125,13355.75,591700,0.0073311332494399,0.0073043911126538,0.1323445205203009,0.0,-0.09753916197750297
2020-12-08,13393.849609375,13435.4501953125,13311.0498046875,13392.9501953125,543200,0.0027853318093331,0.0027814599606117,0.1299532817737315,0.0,-0.12655905616098148
2020-12-09,13458.099609375,13548.900390625,13449.599609375,13529.099609375,502600,0.0101657522858669,0.0101144285625281,0.1245853593588102,0.0,-0.19170376021431934
2020-12-10,13488.5,13503.5498046875,13399.2998046875,13478.2998046875,553400,-0.0037548548058806,-0.0037619219695161,0.1223207408022744,0.0,-0.21918700126287402
2020-12-11,13512.2998046875,13579.349609375,13402.849609375,13513.849609375,787700,0.0026375585350264,0.0026340862816878,0.1202135595999263,0.0,-0.24475959438235484
2020-12-14,13571.4501953125,13597.5,13472.4501953125,13558.150390625,558400,0.0032781762806703,0.0032728147749187,0.1169017880118176,0.0,-0.2849510061285243
2020-12-15,13547.2001953125,13589.650390625,13447.0498046875,13567.849609375,497600,0.0007153791977927,0.0007151234360649,0.1172169394176144,0.0,-0.2811263522912116
2020-12-16,13663.099609375,13692.349609375,13606.4501953125,13682.7001953125,462200,0.008464907059269,0.0084292806418641,0.1142657938924435,0.0,-0.3169412331697402
2020-12-17,13713.5498046875,13773.25,13673.5498046875,13740.7001953125,416000,0.0042389293905504,0.0042299704380164,0.1141322426120399,0.0,-0.31856200149784664
2020-12-18,13764.400390625,13772.849609375,13658.599609375,13760.5498046875,519400,0.0014445849987885,0.0014435425896574,0.0976762169558011,0.0,-0.5182710953345779
2020-12-21,13741.900390625,13777.5,13131.4501953125,13328.400390625,687300,-0.0314049525779333,-0.0319086621563026,0.1589473115779557,0.0,0.22531031617932906
2020-12-22,13373.650390625,13492.0498046875,13192.900390625,13466.2998046875,696200,0.0103462838766079,0.0102931274150866,0.1613974009169277,1.0,0.2550444167408234
2020-12-23,13473.5,13619.4501953125,13432.2001953125,13601.099609375,458700,0.0100101591857162,0.0099603894022997,0.1614319298003801,1.0,0.2554634566821508
2020-12-24,13672.150390625,13771.75,13626.900390625,13749.25,471400,0.0108925303747413,0.010833634066335,0.1506511419809164,1.0,0.1246286238223154
2020-12-28,13815.150390625,13885.2998046875,13811.5498046875,13873.2001953125,403600,0.0090150513891666,0.0089746583951646,0.1501223134163035,1.0,0.11821080000263871
2020-12-29,13910.349609375,13967.599609375,13859.900390625,13932.599609375,439600,0.0042815942411449,0.0042724542962582,0.1491176348848935,0.0,0.10601809665515438
2020-12-30,13980.900390625,13997.0,13864.9501953125,13981.9501953125,380700,0.0035420946069744,0.0035358361641822,0.1467020249424716,0.0,0.07670243546565068
2020-12-31,13970.0,14024.849609375,13936.4501953125,13981.75,452400,-1.4318125132972703e-05,-1.4318227638304822e-05,0.146804511800375,0.0,0.07794620829085298
2021-01-01,13996.099609375,14049.849609375,13991.349609375,14018.5,358100,0.0026284263414808,0.0026249780699946,0.1466911038122638,0.0,0.0765698974480861
2021-01-04,14104.349609375,14147.9501953125,13953.75,14132.900390625,495000,0.0081606727271106,0.0081275544934744,0.1460267736104713,0.0,0.06850763591666631
2021-01-05,14075.150390625,14215.599609375,14048.150390625,14199.5,492500,0.0047123808655142,0.0047013123578649,0.1453454997266563,0.0,0.060239747130302924
2021-01-06,14240.9501953125,14244.150390625,14039.900390625,14146.25,632300,-0.0037501320469031,-0.0037571814216639,0.1473527821198478,0.0,0.08459997579017516
2021-01-07,14253.75,14256.25,14123.099609375,14137.349609375,559200,-0.000629169612088,-0.0006293676223474,0.1451360142210411,0.0,0.05769744673698288
2021-01-08,14258.400390625,14367.2998046875,14221.650390625,14347.25,613500,0.014847223590326,0.0147380825344641,0.1498386997986206,1.0,0.11476888639783497
2021-01-11,14474.0498046875,14498.2001953125,14383.099609375,14484.75,672900,0.0095837181341371,0.0095380856285503,0.1515338922079235,1.0,0.1353416144071909
2021-01-12,14473.7998046875,14590.650390625,14432.849609375,14563.4501953125,929600,0.0054333140242324,0.0054186068221036,0.1516883832927421,0.0,0.1372165066320508
2021-01-13,14639.7998046875,14653.349609375,14435.7001953125,14564.849609375,874000,9.609083312889231e-05,9.608621670051524e-05,0.1518590717934282,0.0,0.1392879694817364
2021-01-14,14550.0498046875,14617.7998046875,14471.5,14595.599609375,620200,0.002111247340323,0.0021090217895653,0.1508167616987097,0.0,0.12663857230276493
2021-01-15,14594.349609375,14617.4501953125,14357.849609375,14433.7001953125,789600,-0.0110923441582015,-0.0111543229606527,0.1591210043783351,0.0,0.22741823898489327
2021-01-18,14453.2998046875,14459.150390625,14222.7998046875,14281.2998046875,762000,-0.0105586501425666,-0.010614788200058,0.1657611522841334,0.0,0.3080025762307519
2021-01-19,14371.650390625,14546.0498046875,14350.849609375,14521.150390625,546100,0.0167947308170628,0.0166552587564137,0.1170268584339838,0.0,-0.28343316086027015
2021-01-20,14538.2998046875,14666.4501953125,14517.5498046875,14644.7001953125,623100,0.008508265623863,0.0084722743367609,0.1159607143161228,0.0,-0.29637180595752427
2021-01-21,14730.9501953125,14753.5498046875,14517.25,14590.349609375,704600,-0.0037112802046228,-0.0037181840918013,0.1170993182610879,0.0,-0.28255379383005175
2021-01-22,14583.400390625,14619.900390625,14357.75,14371.900390625,776800,-0.0149721716475961,-0.015085386074712,0.1309272503196845,0.0,-0.11473904689501335
2021-01-25,14477.7998046875,14491.099609375,14218.599609375,14238.900390625,618600,-0.0092541693433081,-0.0092972551902512,0.1344324167047917,0.0,-0.07220061038915257
2021-01-27,14237.9501953125,14237.9501953125,13929.2998046875,13967.5,660700,-0.0190604880418779,-0.0192444808915834,0.1522720348527199,0.0,0.14429965821399862
2021-01-28,13810.400390625,13898.25,13713.25,13817.5498046875,637900,-0.0107356502819043,-0.0107936931679345,0.1564530011973261,0.0,0.19503955237104387
2021-01-29,13946.599609375,13966.849609375,13596.75,13634.599609375,753200,-0.0132404223540728,-0.013328858232496,0.1628109930264848,0.0,0.27219966462094414
2021-02-01,13758.599609375,14336.349609375,13661.75,14281.2001953125,870500,0.0474235111013383,0.0463333497197178,0.2346906802722305,1.0,1.144526161005158
2021-02-02,14481.099609375,14731.7001953125,14469.150390625,14647.849609375,915000,0.0256735714819573,0.0253495396757428,0.2492101712282673,1.0,1.3207336148809607
2021-02-03,14754.900390625,14868.849609375,14574.150390625,14789.9501953125,869500,0.0097011226717231,0.009654368913945,0.2505941084566817,1.0,1.3375289733464337
2021-02-04,14789.0498046875,14913.7001953125,14714.75,14895.650390625,884700,0.0071467580293813,0.0071213409820254,0.2502328767432115,1.0,1.333145092349331
2021-02-05,14952.599609375,15014.650390625,14864.75,14924.25,935600,0.0019199973566108,0.0019181565175802,0.2499626391765848,1.0,1.3298655094974898
2021-02-08,15064.2998046875,15159.900390625,15041.0498046875,15115.7998046875,671200,0.0128348027329681,0.0127531347053858,0.2487922024324894,1.0,1.315661176905927
2021-02-09,15164.150390625,15257.099609375,15064.2998046875,15109.2998046875,713300,-0.0004300136336804,-0.0004301061160564,0.2476235089747609,1.0,1.301478000707038
2021-02-10,15119.0498046875,15168.25,14977.2001953125,15106.5,624800,-0.0001853034041081,-0.0001853205749051,0.2474295205277014,1.0,1.2991237714547057
2021-02-11,15073.25,15188.5,15065.400390625,15173.2998046875,500100,0.0044219246475027,0.0044121766647079,0.2475025548883601,1.0,1.3000101109810762
2021-02-12,15186.2001953125,15243.5,15081.0,15163.2998046875,571800,-0.0006590524229219,-0.000659269693437,0.2476882496226171,1.0,1.302263688356526
2021-02-15,15270.2998046875,15340.150390625,15243.400390625,15314.7001953125,456000,0.0099846598415338,0.0099351424621159,0.2442256579148481,1.0,1.260241934943486
2021-02-16,15371.4501953125,15431.75,15242.2001953125,15313.4501953125,648500,-8.162092525865194e-05,-8.162425642763527e-05,0.2392709157043221,1.0,1.2001115548791106
2021-02-17,15279.900390625,15314.2998046875,15170.75,15208.900390625,504800,-0.0068273186874309,-0.0068507314527851,0.2366494549467831,1.0,1.1682977036277191
2021-02-18,15238.7001953125,15250.75,15078.0498046875,15118.9501953125,770600,-0.0059143128695843,-0.00593187168439,0.2372005336578468,1.0,1.1749855535568736
2021-02-19,15074.7998046875,15144.0498046875,14898.2001953125,14981.75,712200,-0.0090747170630297,-0.0091161431181845,0.2395658652436659,1.0,1.2036910403794618
2021-02-22,14999.0498046875,15010.099609375,14635.0498046875,14675.7001953125,609900,-0.0204281745915864,-0.0206397156403059,0.2453531276505585,1.0,1.2739248231420528
2021-02-23,14782.25,14854.5,14651.849609375,14707.7998046875,744100,0.0021872625461001,0.0021848739697056,0.2422994564870376,1.0,1.2368656988017288
2021-02-24,14729.150390625,15008.7998046875,14504.5,14982.0,403800,0.0186431824578623,0.0184715285005202,0.2361318700253403,1.0,1.1620163318187422
2021-02-25,15079.849609375,15176.5,15065.349609375,15097.349609375,803900,0.0076992130139501,0.0076697253313536,0.2303261893674704,1.0,1.0915590265429045
2021-02-26,14888.599609375,14919.4501953125,14467.75,14529.150390625,1103600,-0.0376356932475859,-0.0383622027563036,0.2697000840448854,1.0,1.5693976609198692
2021-03-01,14702.5,14806.7998046875,14638.5498046875,14761.5498046875,507300,0.0159953891187234,0.0158688108770191,0.2226143285412993,1.0,0.9979684616299407
2021-03-02,14865.2998046875,14959.099609375,14760.7998046875,14919.099609375,621700,0.0106729853417877,0.0106164310797289,0.2074406246774059,1.0,0.8138215289435416
2021-03-03,15064.400390625,15273.150390625,14995.7998046875,15245.599609375,544200,0.0218846987116321,0.0216486661523929,0.2182293998027235,1.0,0.9447532951484993
2021-03-04,15026.75,15202.349609375,14980.2001953125,15080.75,534900,-0.0108129305241382,-0.0108718151187931,0.2214238715024651,1.0,0.983521164242129
2021-03-05,14977.9501953125,15092.349609375,14862.099609375,14938.099609375,640700,-0.0094591045289524,-0.0095041259916074,0.2242283318347269,1.0,1.0175558846148898
2021-03-08,15002.4501953125,15111.150390625,14919.900390625,14956.2001953125,0,0.0012117060677612,0.0012109725444472,0.2192407237404923,1.0,0.957026646649421
2021-03-09,15049.900390625,15126.849609375,14925.4501953125,15098.400390625,675300,0.0095077756017913,0.0094628611698101,0.2220947391362207,1.0,0.9916627635578137
2021-03-10,15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,404600,0.0050600998838219,0.0050473406024625,0.2228235976278976,1.0,1.000508135578294
2021-03-12,15321.150390625,15336.2998046875,14953.599609375,15030.9501953125,493200,-0.0094795062357636,-0.009524722735275,0.224833207595598,1.0,1.0248966115079334
2021-03-15,15048.400390625,15048.400390625,14745.849609375,14929.5,467500,-0.006749419963093,-0.0067723003088356,0.2259453561082579,1.0,1.038393562492023
2021-03-16,14996.099609375,15051.599609375,14890.650390625,14910.4501953125,100,-0.0012759841044576,-0.00127679886533,0.2223720353328324,1.0,0.9950280094140451
2021-03-17,14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,100,-0.0126857598628687,-0.0127669111555391,0.2259519004650234,1.0,1.0384729843151708
2021-03-18,14855.5,14875.2001953125,14478.599609375,14557.849609375,542200,-0.0111029730717429,-0.0111650711539744,0.227699699610444,1.0,1.0596841437307027
2021-03-19,14471.150390625,14788.25,14350.099609375,14744.0,919200,0.0127869428260285,0.0127058801702749,0.2331797386809853,1.0,1.1261894871124911
2021-03-22,14736.2998046875,14763.900390625,14597.849609375,14736.400390625,459000,-0.0005154374236977,-0.0005155703072306,0.2313255339741641,1.0,1.1036869977798576
2021-03-23,14768.5498046875,14878.599609375,14707.0,14814.75,474200,0.0053167399974314,0.0053026560337911,0.2199004271524419,1.0,0.9650327578061271
2021-03-24,14712.4501953125,14752.349609375,14535.0,14549.400390625,456400,-0.0179111769942118,-0.0180735235920704,0.229361164179724,1.0,1.0798475532017462
2021-03-25,14570.900390625,14575.599609375,14264.400390625,14324.900390625,606800,-0.0154301891468089,-0.0155504734594161,0.2236788695501521,1.0,1.0108876515164384
2021-03-26,14506.2998046875,14572.900390625,14414.25,14507.2998046875,481000,0.0127330319296232,0.0126526485091806,0.2272779659728849,1.0,1.0545660159180212
2021-03-30,14628.5,14876.2998046875,14617.599609375,14845.099609375,594500,0.0232848158675504,0.0230178606027013,0.1997765157699189,1.0,0.7208104777362915
2021-03-31,14811.849609375,14813.75,14670.25,14690.7001953125,463900,-0.0104006990943323,-0.0104551643454305,0.1957347717929265,1.0,0.6717601757966367
2021-04-01,14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,445000,0.0120245741669184,0.0119528533440868,0.1967726834652205,1.0,0.6843561940507659
2021-04-05,14837.7001953125,14849.849609375,14459.5,14637.7998046875,509700,-0.015439860548026,-0.0155602964791876,0.1860784775599109,1.0,0.5545721128110099
2021-04-06,14737.0,14779.099609375,14573.900390625,14683.5,475300,0.0031220672452334,0.0031172037135109,0.183878994868647,1.0,0.5278793557408753
2021-04-07,14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,0,0.0092314369658119,0.0091890876818974,0.1848336809375327,1.0,0.53946535431055
2021-04-08,14875.650390625,14984.150390625,14821.099609375,14873.7998046875,514800,0.0036945688638336,0.0036877607079367,0.1853284378482684,1.0,0.5454696870927507
2021-04-09,14882.650390625,14918.4501953125,14785.650390625,14834.849609375,504100,-0.0026187118170183,-0.0026221466406612,0.1818371755412891,1.0,0.5030999894368139
2021-04-12,14644.650390625,14652.5,14248.7001953125,14310.7998046875,650200,-0.0353255893040076,-0.0359646328172392,0.2186523970893562,1.0,0.9498867585116161
2021-04-13,14364.900390625,14528.900390625,14274.900390625,14504.7998046875,605100,0.0135561955060299,0.0134651323447003,0.2246048801308106,1.0,1.0221256465104742
2021-04-15,14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,568000,0.0052844845607746,0.005270570669209,0.2251231712708927,1.0,1.0284155889359203
2021-04-16,14599.599609375,14697.7001953125,14559.0,14617.849609375,577200,0.0024962821650071,0.0024931716281266,0.2254989721368809,1.0,1.0329762800758922
2021-04-19,14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,512300,-0.0176769785548196,-0.0178350823088299,0.2296880361154854,1.0,1.0838144465121502
2021-04-20,14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,467400,-0.004390823034999,-0.004400491009083,0.2270528512700696,1.0,1.0518340407590299
2021-04-22,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,0.0076767575754221,0.0076474412128004,0.223716160731636,1.0,1.011340214499617
2021-04-23,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,-0.0044981330537942,-0.0045082800942043,0.2240125761499127,1.0,1.0149374897968173
2021-04-26,14449.4501953125,14557.5,14421.2998046875,14485.0,452700,0.0100165182871698,0.0099666854592029,0.2264505732954563,1.0,1.044524840405283
2021-04-27,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,0.011601643402658,0.0115348603701411,0.2213926817635635,1.0,0.9831426479087713
2021-04-28,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,0.014433855260107,0.0143306788088347,0.2183067449930983,1.0,0.9456919505811691
2021-04-29,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,0.0020418099664161,0.0020397283055356,0.2145589921344474,1.0,0.9002095028164238
2021-04-30,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,-0.0177108120451774,-0.0178695252286074,0.2087219573325475,1.0,0.8293716859989135
2021-05-03,14481.0498046875,14673.849609375,14416.25,14634.150390625,448900,0.0002085134632017,0.0002084917272909,0.2055373157136497,1.0,0.790723114029551
2021-05-04,14687.25,14723.400390625,14461.5,14496.5,503400,-0.0094061074234402,-0.0094506242249991,0.2027855442743306,1.0,0.7573278221120358
2021-05-05,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,0.0083709591539336,0.0083361169819181,0.198126844984507,1.0,0.7007901967422207
2021-05-06,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,0.0073164109749706,0.0072897758768407,0.199564992768351,1.0,0.718243450444818
2021-05-07,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,0.0066792477481554,0.0066570404036404,0.198240277318444,1.0,0.7021668030441048
2021-05-10,14928.25,14966.900390625,14892.5,14942.349609375,522000,0.0080414227481215,0.0080092628009941,0.1998891507136348,1.0,0.7221774069702239
2021-05-11,14789.7001953125,14900.0,14771.400390625,14850.75,647400,-0.0061302011912188,-0.0061490680190265,0.2009458477250644,1.0,0.7350014026919723
2021-05-12,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,-0.0103866808073666,-0.0104409988264523,0.1555684146794212,0.0,0.18430427669747906
2021-05-14,14749.400390625,14749.650390625,14591.900390625,14677.7998046875,620700,-0.0012724250884564,-0.0012732353086285,0.1489768821376242,0.0,0.10430993186498072
2021-05-17,14756.25,14938.0,14725.349609375,14923.150390625,546400,0.0167157604819725,0.0165775897839959,0.158770329145187,1.0,0.22316247064167596
2021-05-18,15067.2001953125,15137.25,15043.7001953125,15108.099609375,583900,0.012393443335275,0.012317273309973,0.1636214435905073,1.0,0.2820352319153495
2021-05-19,15058.599609375,15133.400390625,15008.849609375,15030.150390625,569100,-0.0051594324081388,-0.0051727882383341,0.1491564993007741,0.0,0.10648975229304332
2021-05-20,15042.599609375,15069.7998046875,14884.900390625,14906.0498046875,480300,-0.0082567760609306,-0.0082910520395041,0.1520791902805047,0.0,0.1419593109410332
2021-05-21,14987.7998046875,15190.0,14985.849609375,15175.2998046875,572900,0.0180631356749747,0.0179019355322992,0.1611374657550503,1.0,0.25188986310076167
2021-05-24,15211.349609375,15256.25,15145.4501953125,15197.7001953125,579800,0.0014761086049899,0.0014750202275935,0.1590222037392056,1.0,0.22621920183441557
2021-05-25,15291.75,15293.849609375,15163.400390625,15208.4501953125,441500,0.0007073438653115,0.0007070938155468,0.1569477987508328,0.0,0.20104437839086672
2021-05-26,15257.0498046875,15319.900390625,15194.9501953125,15301.4501953125,384000,0.0061150215048646,0.0060964006336564,0.1539246049899016,1.0,0.16435512552381523
2021-05-27,15323.9501953125,15384.5498046875,15272.5,15337.849609375,0,0.0023788211965458,0.0023759962804964,0.1470904098114784,0.0,0.08141584512297216
2021-05-28,15421.2001953125,15469.650390625,15394.75,15435.650390625,468100,0.006376433707514,0.0063561902625193,0.148069077863353,0.0,0.09329288724053461
2021-05-31,15437.75,15606.349609375,15374.0,15582.7998046875,436000,0.0095330880357249,0.0094879348910911,0.1307400188733644,0.0,-0.11701127369287036
2021-06-01,15629.650390625,15660.75,15528.2998046875,15574.849609375,409600,-0.0005101904286871,-0.0005103206201074,0.1309792631917525,0.0,-0.11410782257842958
2021-06-02,15520.349609375,15597.4501953125,15459.849609375,15576.2001953125,428600,8.67158252806366e-05,8.67120656808025e-05,0.1229743745920975,0.0,-0.21125455058532236
2021-06-03,15655.5498046875,15705.099609375,15611.0,15690.349609375,410200,0.0073284506253876,0.0073017280086002,0.1224989895439144,0.0,-0.21702378789568003
2021-06-04,15712.5,15733.599609375,15622.349609375,15670.25,414200,-0.0012810173052479,-0.0012818385093088,0.122797337413977,0.0,-0.21340306050846117
2021-06-07,15725.099609375,15773.4501953125,15678.099609375,15751.650390625,394000,0.0051945814919991,0.0051811361952536,0.1223430640125317,0.0,-0.21891608845651714
